"","funds_optimal","comp"
"101",1.22956242275106,"T=1"
"102",1,"T=1"
"103",1,"T=1"
"104",1,"T=1"
"105",1,"T=1"
"106",1,"T=1"
"107",1.04032576850048,"T=1"
"108",1.22711357734858,"T=1"
"109",1.23159512056541,"T=1"
"110",1,"T=1"
"111",1,"T=1"
"112",1.05952452311103,"T=1"
"113",1.17458417002756,"T=1"
"114",1,"T=1"
"115",1.09407558437392,"T=1"
"116",1.19865563424268,"T=1"
"117",1,"T=1"
"118",1.16193041359318,"T=1"
"119",1.0717453386177,"T=1"
"120",1.00579820012889,"T=1"
"121",1.01002436955481,"T=1"
"122",1.01560579616418,"T=1"
"123",1.20215697781641,"T=1"
"124",1,"T=1"
"125",1,"T=1"
"126",1,"T=1"
"127",1,"T=1"
"128",1,"T=1"
"129",1.20517113856604,"T=1"
"130",1,"T=1"
"131",1,"T=1"
"132",1.03155160770099,"T=1"
"133",1,"T=1"
"134",1,"T=1"
"135",1.27426556475366,"T=1"
"136",1.20092932107397,"T=1"
"137",1.13603089133835,"T=1"
"138",1.29747292715745,"T=1"
"139",1,"T=1"
"140",1.30509190764902,"T=1"
"141",1,"T=1"
"142",1,"T=1"
"143",1,"T=1"
"144",1,"T=1"
"145",1,"T=1"
"146",1.12282379671261,"T=1"
"147",1,"T=1"
"148",1.26370307868246,"T=1"
"149",1,"T=1"
"150",1.12432691490163,"T=1"
"151",1,"T=1"
"152",1.30078273752284,"T=1"
"153",1.25762688578965,"T=1"
"154",1.11395140085889,"T=1"
"155",1.31152465247567,"T=1"
"156",1,"T=1"
"157",1,"T=1"
"158",1,"T=1"
"159",1,"T=1"
"160",1.29548335846641,"T=1"
"161",1,"T=1"
"162",1.27510415843946,"T=1"
"163",1.28462708501087,"T=1"
"164",1.24185323108365,"T=1"
"165",1.2030948314788,"T=1"
"166",1,"T=1"
"167",1.12600460537393,"T=1"
"168",1,"T=1"
"169",1.21818889032788,"T=1"
"170",1,"T=1"
"171",1,"T=1"
"172",1.29300945586771,"T=1"
"173",1,"T=1"
"174",1,"T=1"
"175",1,"T=1"
"176",1,"T=1"
"177",1.24768713992232,"T=1"
"178",1,"T=1"
"179",1,"T=1"
"180",1.28864738063097,"T=1"
"181",1.28075123012076,"T=1"
"182",1.32084233353235,"T=1"
"183",1.03030249622149,"T=1"
"184",1,"T=1"
"185",1.00341222767268,"T=1"
"186",1,"T=1"
"187",1.07196454916058,"T=1"
"188",1,"T=1"
"189",1.01661403091114,"T=1"
"190",1,"T=1"
"191",1,"T=1"
"192",1.39764377825938,"T=1"
"193",1.32290497445337,"T=1"
"194",1,"T=1"
"195",1,"T=1"
"196",1,"T=1"
"197",1,"T=1"
"198",1,"T=1"
"199",1,"T=1"
"200",1,"T=1"
"201",1,"T=1"
"202",1,"T=1"
"203",1.07272705703619,"T=1"
"204",1.21236710829306,"T=1"
"205",1.32337716305479,"T=1"
"206",1.0480533107418,"T=1"
"207",1.03876594065452,"T=1"
"208",1,"T=1"
"209",1.33649252123621,"T=1"
"210",1.21183963956389,"T=1"
"211",1,"T=1"
"212",1,"T=1"
"213",1.03610862655417,"T=1"
"214",1.08745519349032,"T=1"
"215",1,"T=1"
"216",1,"T=1"
"217",1,"T=1"
"218",1.30049690032506,"T=1"
"219",1.3197443731859,"T=1"
"220",1.3014241961641,"T=1"
"221",1.17026111925686,"T=1"
"222",1,"T=1"
"223",1,"T=1"
"224",1,"T=1"
"225",1.20148664921721,"T=1"
"226",1.15753403759526,"T=1"
"227",1.05023772576664,"T=1"
"228",1,"T=1"
"229",1,"T=1"
"230",1,"T=1"
"231",1.0619186038719,"T=1"
"232",1.12118713338031,"T=1"
"233",1.11269556929914,"T=1"
"234",1.34227973021349,"T=1"
"235",1.25827958602144,"T=1"
"236",1.02964862487666,"T=1"
"237",1,"T=1"
"238",1,"T=1"
"239",1,"T=1"
"240",1,"T=1"
"241",1,"T=1"
"242",1.10177176456069,"T=1"
"243",1.19916065191464,"T=1"
"244",1.23118608018018,"T=1"
"245",1,"T=1"
"246",1,"T=1"
"247",1.04989117503173,"T=1"
"248",1.21089966623093,"T=1"
"249",1,"T=1"
"250",1.31963494827602,"T=1"
"251",1,"T=1"
"252",1.16811169098294,"T=1"
"253",1,"T=1"
"254",1.26866419080383,"T=1"
"255",1.03919641885522,"T=1"
"256",1,"T=1"
"257",1,"T=1"
"258",1.02056253971437,"T=1"
"259",1.16682142552641,"T=1"
"260",1,"T=1"
"261",1.29716289257665,"T=1"
"262",1,"T=1"
"263",1,"T=1"
"264",1.0358362186787,"T=1"
"265",1,"T=1"
"266",1,"T=1"
"267",1.19255491441987,"T=1"
"268",1,"T=1"
"269",1.08852181874693,"T=1"
"270",1.13869706626865,"T=1"
"271",1,"T=1"
"272",1.31036192363886,"T=1"
"273",1,"T=1"
"274",1.34520611990029,"T=1"
"275",1.35323729229607,"T=1"
"276",1,"T=1"
"277",1.14078875032247,"T=1"
"278",1,"T=1"
"279",1.13262170788044,"T=1"
"280",1.20604455371118,"T=1"
"281",1.08029612522372,"T=1"
"282",1.29372241187281,"T=1"
"283",1.25145581666048,"T=1"
"284",1,"T=1"
"285",1.0525154928533,"T=1"
"286",1.32578027032261,"T=1"
"287",1,"T=1"
"288",1,"T=1"
"289",1.14670279373229,"T=1"
"290",1.32775114634948,"T=1"
"291",1,"T=1"
"292",1.24129938815484,"T=1"
"293",1,"T=1"
"294",1,"T=1"
"295",1.34707535810995,"T=1"
"296",1,"T=1"
"297",1.27498421067016,"T=1"
"298",1.11179913460808,"T=1"
"299",1.23172523839369,"T=1"
"300",1,"T=1"
"301",1,"T=1"
"302",1.14774628727135,"T=1"
"303",1,"T=1"
"304",1,"T=1"
"305",1,"T=1"
"306",1,"T=1"
"307",1,"T=1"
"308",1.0877397727266,"T=1"
"309",1.10003999057983,"T=1"
"310",1,"T=1"
"311",1.27987424946065,"T=1"
"312",1.05484090873473,"T=1"
"313",1.00572686431064,"T=1"
"314",1,"T=1"
"315",1,"T=1"
"316",1.20590964056257,"T=1"
"317",1,"T=1"
"318",1,"T=1"
"319",1,"T=1"
"320",1,"T=1"
"321",1,"T=1"
"322",1.03493496594117,"T=1"
"323",1.07609086087679,"T=1"
"324",1,"T=1"
"325",1.22548669599907,"T=1"
"326",1,"T=1"
"327",1.07354514194019,"T=1"
"328",1,"T=1"
"329",1,"T=1"
"330",1,"T=1"
"331",1,"T=1"
"332",1,"T=1"
"333",1,"T=1"
"334",1.14649855203916,"T=1"
"335",1,"T=1"
"336",1.1067368379544,"T=1"
"337",1.14737091020931,"T=1"
"338",1,"T=1"
"339",1,"T=1"
"340",1,"T=1"
"341",1.05699116924074,"T=1"
"342",1,"T=1"
"343",1,"T=1"
"344",1.16132141006445,"T=1"
"345",1,"T=1"
"346",1.26579525139728,"T=1"
"347",1.08546363810173,"T=1"
"348",1,"T=1"
"349",1,"T=1"
"350",1,"T=1"
"351",1,"T=1"
"352",1,"T=1"
"353",1,"T=1"
"354",1,"T=1"
"355",1.03310723272841,"T=1"
"356",1.25366642688865,"T=1"
"357",1,"T=1"
"358",1.09175960350405,"T=1"
"359",1.16626662269712,"T=1"
"360",1.24372281130352,"T=1"
"361",1.04726467869647,"T=1"
"362",1.14784166546373,"T=1"
"363",1,"T=1"
"364",1.27526515845515,"T=1"
"365",1,"T=1"
"366",1,"T=1"
"367",1.05142979046867,"T=1"
"368",1,"T=1"
"369",1,"T=1"
"370",1.13296087975824,"T=1"
"371",1.25518339108985,"T=1"
"372",1.3009796499708,"T=1"
"373",1.3438018476278,"T=1"
"374",1.29733884478887,"T=1"
"375",1.11857834175978,"T=1"
"376",1.0679751980031,"T=1"
"377",1,"T=1"
"378",1.06176095199648,"T=1"
"379",1,"T=1"
"380",1,"T=1"
"381",1,"T=1"
"382",1.15468663136667,"T=1"
"383",1,"T=1"
"384",1.05045618055285,"T=1"
"385",1.26060495936952,"T=1"
"386",1.26692537097604,"T=1"
"387",1,"T=1"
"388",1,"T=1"
"389",1.21651734853771,"T=1"
"390",1,"T=1"
"391",1,"T=1"
"392",1,"T=1"
"393",1.19656725846376,"T=1"
"394",1.25022411565824,"T=1"
"395",1.07666123480994,"T=1"
"396",1.04906006374831,"T=1"
"397",1,"T=1"
"398",1,"T=1"
"399",1.16319556584494,"T=1"
"400",1,"T=1"
"401",1,"T=1"
"402",1.02653849729747,"T=1"
"403",1.13004053896171,"T=1"
"404",1.06470005618085,"T=1"
"405",1.24728486572303,"T=1"
"406",1,"T=1"
"407",1,"T=1"
"408",1.19569331458101,"T=1"
"409",1,"T=1"
"410",1,"T=1"
"411",1.23901672372757,"T=1"
"412",1.1597339564076,"T=1"
"413",1,"T=1"
"414",1.06107833542343,"T=1"
"415",1,"T=1"
"416",1.24115186975403,"T=1"
"417",1.19453955956087,"T=1"
"418",1.2703806969721,"T=1"
"419",1,"T=1"
"420",1.31615736211222,"T=1"
"421",1,"T=1"
"422",1.02948081400712,"T=1"
"423",1,"T=1"
"424",1.11829465150207,"T=1"
"425",1.15402020049402,"T=1"
"426",1,"T=1"
"427",1,"T=1"
"428",1,"T=1"
"429",1.03916252809494,"T=1"
"430",1.13116717422512,"T=1"
"431",1,"T=1"
"432",1.33153059762507,"T=1"
"433",1.0647259977686,"T=1"
"434",1.18121981118992,"T=1"
"435",1.10432530613372,"T=1"
"436",1.17844065711777,"T=1"
"437",1,"T=1"
"438",1,"T=1"
"439",1,"T=1"
"440",1.10862156989193,"T=1"
"441",1,"T=1"
"442",1.23112903686635,"T=1"
"443",1,"T=1"
"444",1.10101992511793,"T=1"
"445",1,"T=1"
"446",1,"T=1"
"447",1,"T=1"
"448",1,"T=1"
"449",1,"T=1"
"450",1,"T=1"
"451",1,"T=1"
"452",1.02221103956845,"T=1"
"453",1,"T=1"
"454",1,"T=1"
"455",1,"T=1"
"456",1,"T=1"
"457",1,"T=1"
"458",1,"T=1"
"459",1,"T=1"
"460",1.06497917123079,"T=1"
"461",1.04676181609301,"T=1"
"462",1.07194488902028,"T=1"
"463",1,"T=1"
"464",1,"T=1"
"465",1,"T=1"
"466",1,"T=1"
"467",1.1203992750588,"T=1"
"468",1,"T=1"
"469",1,"T=1"
"470",1,"T=1"
"471",1,"T=1"
"472",1.23719920872706,"T=1"
"473",1,"T=1"
"474",1,"T=1"
"475",1,"T=1"
"476",1,"T=1"
"477",1,"T=1"
"478",1.00477283091125,"T=1"
"479",1.00911659294023,"T=1"
"480",1.13716181914481,"T=1"
"481",1,"T=1"
"482",1,"T=1"
"483",1,"T=1"
"484",1.00764643667513,"T=1"
"485",1.10993315316424,"T=1"
"486",1.35894030090847,"T=1"
"487",1,"T=1"
"488",1.12232571265579,"T=1"
"489",1,"T=1"
"490",1,"T=1"
"491",1,"T=1"
"492",1.11731449832781,"T=1"
"493",1.05841765805084,"T=1"
"494",1.25282993778823,"T=1"
"495",1.20930565351387,"T=1"
"496",1.27029355395352,"T=1"
"497",1,"T=1"
"498",1,"T=1"
"499",1,"T=1"
"500",1,"T=1"
"501",1.02874354129737,"T=1"
"502",1,"T=1"
"503",1.38108193028358,"T=1"
"504",1.1613184743349,"T=1"
"505",1,"T=1"
"506",1.19847753711056,"T=1"
"507",1.07849458456776,"T=1"
"508",1.29448974384221,"T=1"
"509",1,"T=1"
"510",1.07378253123837,"T=1"
"511",1,"T=1"
"512",1,"T=1"
"513",1,"T=1"
"514",1.28736592125072,"T=1"
"515",1,"T=1"
"516",1,"T=1"
"517",1.19570677590679,"T=1"
"518",1,"T=1"
"519",1,"T=1"
"520",1,"T=1"
"521",1.00782800547293,"T=1"
"522",1.05619712502921,"T=1"
"523",1.11217915764816,"T=1"
"524",1.1892563744091,"T=1"
"525",1.34413442279376,"T=1"
"526",1,"T=1"
"527",1.14258908813495,"T=1"
"528",1,"T=1"
"529",1,"T=1"
"530",1,"T=1"
"531",1.1986111122845,"T=1"
"532",1,"T=1"
"533",1.15807830488963,"T=1"
"534",1,"T=1"
"535",1,"T=1"
"536",1.02201034010897,"T=1"
"537",1.1993483672377,"T=1"
"538",1.19151884254635,"T=1"
"539",1,"T=1"
"540",1,"T=1"
"541",1,"T=1"
"542",1.03829482632545,"T=1"
"543",1.14713982495371,"T=1"
"544",1,"T=1"
"545",1,"T=1"
"546",1.10095311224404,"T=1"
"547",1.2789153000992,"T=1"
"548",1,"T=1"
"549",1.21525320619665,"T=1"
"550",1,"T=1"
"551",1,"T=1"
"552",1.0165185681061,"T=1"
"553",1.14738035853338,"T=1"
"554",1.06282284008822,"T=1"
"555",1.07070413413783,"T=1"
"556",1,"T=1"
"557",1.24421805576941,"T=1"
"558",1.25721774085115,"T=1"
"559",1.2144424921114,"T=1"
"560",1.28077967925009,"T=1"
"561",1.34302611988214,"T=1"
"562",1.12123219446712,"T=1"
"563",1.20782499952039,"T=1"
"564",1,"T=1"
"565",1,"T=1"
"566",1,"T=1"
"567",1.01933143063248,"T=1"
"568",1.15374233099807,"T=1"
"569",1,"T=1"
"570",1,"T=1"
"571",1,"T=1"
"572",1,"T=1"
"573",1,"T=1"
"574",1.28921172428511,"T=1"
"575",1.36499950014619,"T=1"
"576",1.10617420436302,"T=1"
"577",1,"T=1"
"578",1,"T=1"
"579",1.17919992977062,"T=1"
"580",1,"T=1"
"581",1,"T=1"
"582",1.23238405740312,"T=1"
"583",1,"T=1"
"584",1,"T=1"
"585",1,"T=1"
"586",1,"T=1"
"587",1,"T=1"
"588",1,"T=1"
"589",1.02217833185237,"T=1"
"590",1,"T=1"
"591",1,"T=1"
"592",1,"T=1"
"593",1.07616906160603,"T=1"
"594",1.16431416440051,"T=1"
"595",1.29151529746304,"T=1"
"596",1,"T=1"
"597",1,"T=1"
"598",1,"T=1"
"599",1.11425196919812,"T=1"
"600",1.3871516227048,"T=1"
"601",1,"T=1"
"602",1,"T=1"
"603",1.13792435668459,"T=1"
"604",1.18147582108479,"T=1"
"605",1,"T=1"
"606",1.12434656316404,"T=1"
"607",1.26704387536275,"T=1"
"608",1.03725668272654,"T=1"
"609",1,"T=1"
"610",1,"T=1"
"611",1.22973192812322,"T=1"
"612",1,"T=1"
"613",1,"T=1"
"614",1.12972991225171,"T=1"
"615",1,"T=1"
"616",1.01337100839243,"T=1"
"617",1.12366928408753,"T=1"
"618",1,"T=1"
"619",1,"T=1"
"620",1.09587704605092,"T=1"
"621",1.01982110576908,"T=1"
"622",1,"T=1"
"623",1,"T=1"
"624",1.24363227183467,"T=1"
"625",1.2465954906716,"T=1"
"626",1.18501663770602,"T=1"
"627",1,"T=1"
"628",1.01670428950112,"T=1"
"629",1.11727548938581,"T=1"
"630",1,"T=1"
"631",1,"T=1"
"632",1.00326343749043,"T=1"
"633",1,"T=1"
"634",1.06679810338663,"T=1"
"635",1,"T=1"
"636",1,"T=1"
"637",1,"T=1"
"638",1.28541715789984,"T=1"
"639",1,"T=1"
"640",1,"T=1"
"641",1,"T=1"
"642",1.05807713262891,"T=1"
"643",1.11017968454559,"T=1"
"644",1.33886747786345,"T=1"
"645",1,"T=1"
"646",1,"T=1"
"647",1,"T=1"
"648",1.2654793772157,"T=1"
"649",1,"T=1"
"650",1,"T=1"
"651",1.11536199330849,"T=1"
"652",1,"T=1"
"653",1,"T=1"
"654",1.15614281239649,"T=1"
"655",1,"T=1"
"656",1,"T=1"
"657",1.16157864790214,"T=1"
"658",1.11893756430011,"T=1"
"659",1,"T=1"
"660",1.14377461614207,"T=1"
"661",1.32464427234969,"T=1"
"662",1.07035607475597,"T=1"
"663",1.18670326306849,"T=1"
"664",1.16023212679757,"T=1"
"665",1.20484803709537,"T=1"
"666",1.30776810808519,"T=1"
"667",1.15248587826223,"T=1"
"668",1,"T=1"
"669",1.22181688467437,"T=1"
"670",1,"T=1"
"671",1.21619522247572,"T=1"
"672",1.17904096600023,"T=1"
"673",1,"T=1"
"674",1,"T=1"
"675",1.22208568805136,"T=1"
"676",1.12927375897908,"T=1"
"677",1,"T=1"
"678",1.21833139993151,"T=1"
"679",1,"T=1"
"680",1,"T=1"
"681",1.28394286116767,"T=1"
"682",1.26252017939791,"T=1"
"683",1,"T=1"
"684",1.04400081790591,"T=1"
"685",1,"T=1"
"686",1,"T=1"
"687",1,"T=1"
"688",1.01587913810368,"T=1"
"689",1.09522641586554,"T=1"
"690",1,"T=1"
"691",1.30078812799908,"T=1"
"692",1,"T=1"
"693",1.02506708583473,"T=1"
"694",1.11014289746336,"T=1"
"695",1.04055827369251,"T=1"
"696",1,"T=1"
"697",1.27398852652293,"T=1"
"698",1.25197363308121,"T=1"
"699",1,"T=1"
"700",1,"T=1"
"701",1,"T=1"
"702",1,"T=1"
"703",1.3303081939302,"T=1"
"704",1,"T=1"
"705",1.22994610699956,"T=1"
"706",1.14981648835108,"T=1"
"707",1,"T=1"
"708",1.016921443133,"T=1"
"709",1,"T=1"
"710",1.06490249911429,"T=1"
"711",1.11629772933599,"T=1"
"712",1.08220166939901,"T=1"
"713",1,"T=1"
"714",1,"T=1"
"715",1,"T=1"
"716",1.25405125343488,"T=1"
"717",1.05607177573244,"T=1"
"718",1,"T=1"
"719",1,"T=1"
"720",1.07758698479182,"T=1"
"721",1,"T=1"
"722",1,"T=1"
"723",1.03192464305884,"T=1"
"724",1,"T=1"
"725",1,"T=1"
"726",1.09613888791549,"T=1"
"727",1,"T=1"
"728",1.08938399418951,"T=1"
"729",1,"T=1"
"730",1.10079643414079,"T=1"
"731",1.00376840136999,"T=1"
"732",1.2093079806057,"T=1"
"733",1.16464364290056,"T=1"
"734",1.18294929813581,"T=1"
"735",1,"T=1"
"736",1.27591347785022,"T=1"
"737",1.20252443830498,"T=1"
"738",1,"T=1"
"739",1,"T=1"
"740",1,"T=1"
"741",1,"T=1"
"742",1.22763289374105,"T=1"
"743",1,"T=1"
"744",1,"T=1"
"745",1,"T=1"
"746",1,"T=1"
"747",1,"T=1"
"748",1,"T=1"
"749",1,"T=1"
"750",1,"T=1"
"751",1.15826474657212,"T=1"
"752",1.09031202592463,"T=1"
"753",1.1794449321539,"T=1"
"754",1.3205263050609,"T=1"
"755",1.14451361338622,"T=1"
"756",1,"T=1"
"757",1,"T=1"
"758",1.25672945857141,"T=1"
"759",1,"T=1"
"760",1.27157658516868,"T=1"
"761",1.07264217804575,"T=1"
"762",1,"T=1"
"763",1,"T=1"
"764",1.25411877704371,"T=1"
"765",1.07770968470011,"T=1"
"766",1.05995243373455,"T=1"
"767",1.3539497192364,"T=1"
"768",1,"T=1"
"769",1.21238165966032,"T=1"
"770",1,"T=1"
"771",1.11577750346781,"T=1"
"772",1,"T=1"
"773",1.19626422572191,"T=1"
"774",1.34651516400399,"T=1"
"775",1,"T=1"
"776",1.07893437602847,"T=1"
"777",1.30682015893754,"T=1"
"778",1.1942911394361,"T=1"
"779",1,"T=1"
"780",1.30294655093168,"T=1"
"781",1,"T=1"
"782",1.00351938427902,"T=1"
"783",1.32697623355739,"T=1"
"784",1,"T=1"
"785",1,"T=1"
"786",1.01762004750155,"T=1"
"787",1,"T=1"
"788",1.21047991923673,"T=1"
"789",1,"T=1"
"790",1.08841407157669,"T=1"
"791",1.27988566719667,"T=1"
"792",1,"T=1"
"793",1.20535222985778,"T=1"
"794",1.03242414528454,"T=1"
"795",1,"T=1"
"796",1,"T=1"
"797",1.10850179387434,"T=1"
"798",1,"T=1"
"799",1.01250724469148,"T=1"
"800",1,"T=1"
"801",1,"T=1"
"802",1.24980247767668,"T=1"
"803",1.23670579470871,"T=1"
"804",1,"T=1"
"805",1,"T=1"
"806",1.28355752273862,"T=1"
"807",1.10324778588859,"T=1"
"808",1,"T=1"
"809",1,"T=1"
"810",1.09854927519842,"T=1"
"811",1.20422578427155,"T=1"
"812",1.30489531682826,"T=1"
"813",1.06876718207351,"T=1"
"814",1,"T=1"
"815",1.23013234172401,"T=1"
"816",1.15168099014226,"T=1"
"817",1,"T=1"
"818",1.21215939923726,"T=1"
"819",1.33119554182397,"T=1"
"820",1.23981174785092,"T=1"
"821",1.19940865170238,"T=1"
"822",1,"T=1"
"823",1.10277003133301,"T=1"
"824",1,"T=1"
"825",1,"T=1"
"826",1,"T=1"
"827",1.14669091885522,"T=1"
"828",1,"T=1"
"829",1,"T=1"
"830",1,"T=1"
"831",1,"T=1"
"832",1,"T=1"
"833",1,"T=1"
"834",1.00721200258834,"T=1"
"835",1.03926928067111,"T=1"
"836",1.37073115673159,"T=1"
"837",1,"T=1"
"838",1.14711909910199,"T=1"
"839",1,"T=1"
"840",1,"T=1"
"841",1,"T=1"
"842",1.28644714555173,"T=1"
"843",1.12920680785298,"T=1"
"844",1,"T=1"
"845",1,"T=1"
"846",1,"T=1"
"847",1,"T=1"
"848",1.11650253338284,"T=1"
"849",1,"T=1"
"850",1.26053161454745,"T=1"
"851",1.05915810170837,"T=1"
"852",1.18293316566479,"T=1"
"853",1.10319853857807,"T=1"
"854",1,"T=1"
"855",1,"T=1"
"856",1.01093528835164,"T=1"
"857",1,"T=1"
"858",1,"T=1"
"859",1.08740809359218,"T=1"
"860",1.14198218485251,"T=1"
"861",1.03143675517266,"T=1"
"862",1.0438551747586,"T=1"
"863",1.04787448509846,"T=1"
"864",1,"T=1"
"865",1,"T=1"
"866",1.11892838635134,"T=1"
"867",1,"T=1"
"868",1.12246118008264,"T=1"
"869",1,"T=1"
"870",1,"T=1"
"871",1.26951663268752,"T=1"
"872",1.09229681025474,"T=1"
"873",1.36658622576528,"T=1"
"874",1,"T=1"
"875",1,"T=1"
"876",1,"T=1"
"877",1,"T=1"
"878",1,"T=1"
"879",1,"T=1"
"880",1,"T=1"
"881",1.25973029734956,"T=1"
"882",1,"T=1"
"883",1,"T=1"
"884",1,"T=1"
"885",1,"T=1"
"886",1,"T=1"
"887",1.27094891085401,"T=1"
"888",1.21155966280955,"T=1"
"889",1,"T=1"
"890",1,"T=1"
"891",1,"T=1"
"892",1.21207556911427,"T=1"
"893",1.24867762324159,"T=1"
"894",1.03255193520151,"T=1"
"895",1,"T=1"
"896",1.18917807038427,"T=1"
"897",1,"T=1"
"898",1.32535069369582,"T=1"
"899",1,"T=1"
"900",1,"T=1"
"901",1,"T=1"
"902",1,"T=1"
"903",1.1505201450085,"T=1"
"904",1,"T=1"
"905",1.28977929136829,"T=1"
"906",1.13071180140389,"T=1"
"907",1,"T=1"
"908",1,"T=1"
"909",1,"T=1"
"910",1.26950039910513,"T=1"
"911",1,"T=1"
"912",1.2877175521588,"T=1"
"913",1.02944908911329,"T=1"
"914",1,"T=1"
"915",1,"T=1"
"916",1,"T=1"
"917",1,"T=1"
"918",1.33515784771414,"T=1"
"919",1,"T=1"
"920",1.07821503883004,"T=1"
"921",1.34474683725744,"T=1"
"922",1.24300510379648,"T=1"
"923",1.1839393291465,"T=1"
"924",1,"T=1"
"925",1,"T=1"
"926",1,"T=1"
"927",1.15292736590959,"T=1"
"928",1.15929233300431,"T=1"
"929",1,"T=1"
"930",1,"T=1"
"931",1.11524496230592,"T=1"
"932",1.24144618743891,"T=1"
"933",1.19595207795866,"T=1"
"934",1.04291029776552,"T=1"
"935",1.12414171212849,"T=1"
"936",1.31746760082323,"T=1"
"937",1.15559916678108,"T=1"
"938",1,"T=1"
"939",1,"T=1"
"940",1,"T=1"
"941",1.21820282021593,"T=1"
"942",1.12619227203259,"T=1"
"943",1.27233527297361,"T=1"
"944",1.35248279319244,"T=1"
"945",1.1575253541918,"T=1"
"946",1.10257097294284,"T=1"
"947",1,"T=1"
"948",1.34794617344649,"T=1"
"949",1.15481236512859,"T=1"
"950",1,"T=1"
"951",1.24232558389527,"T=1"
"952",1.17310791263738,"T=1"
"953",1.01308229384485,"T=1"
"954",1,"T=1"
"955",1.3235250490413,"T=1"
"956",1.07550530266203,"T=1"
"957",1,"T=1"
"958",1,"T=1"
"959",1.03404452099903,"T=1"
"960",1,"T=1"
"961",1,"T=1"
"962",1,"T=1"
"963",1.11607119579443,"T=1"
"964",1.14202132341577,"T=1"
"965",1,"T=1"
"966",1,"T=1"
"967",1,"T=1"
"968",1,"T=1"
"969",1.04487853235416,"T=1"
"970",1,"T=1"
"971",1,"T=1"
"972",1.04405220180219,"T=1"
"973",1,"T=1"
"974",1.14588664087566,"T=1"
"975",1,"T=1"
"976",1,"T=1"
"977",1,"T=1"
"978",1.21650477954806,"T=1"
"979",1,"T=1"
"980",1.20082055430238,"T=1"
"981",1,"T=1"
"982",1,"T=1"
"983",1,"T=1"
"984",1.07327542285689,"T=1"
"985",1.29121734366029,"T=1"
"986",1.30880886052014,"T=1"
"987",1.1435886392055,"T=1"
"988",1,"T=1"
"989",1,"T=1"
"990",1.2160870829243,"T=1"
"991",1.25500045400043,"T=1"
"992",1.37670986114978,"T=1"
"993",1,"T=1"
"994",1,"T=1"
"995",1.26378484737633,"T=1"
"996",1,"T=1"
"997",1,"T=1"
"998",1,"T=1"
"999",1.08558620542625,"T=1"
"1000",1.11936330505998,"T=1"
"1001",1.12120871717455,"T=1"
"1002",1,"T=1"
"1003",1,"T=1"
