"","funds_optimal","comp"
"363",1.75399558710707,"T=5"
"364",1.74016074341807,"T=5"
"365",1.77827459520965,"T=5"
"366",1,"T=5"
"367",1,"T=5"
"368",1,"T=5"
"369",1.76570430989465,"T=5"
"370",1.76001696131905,"T=5"
"371",1,"T=5"
"372",1.74744655794759,"T=5"
"373",1.81130765273886,"T=5"
"374",1,"T=5"
"375",1.75663746001828,"T=5"
"376",1.77711372217155,"T=5"
"377",1.76331710859984,"T=5"
"378",1.78389214784873,"T=5"
"379",1.75207946370915,"T=5"
"380",1.77762423390186,"T=5"
"381",1,"T=5"
"382",1.86592679286534,"T=5"
"383",1,"T=5"
"384",1.85753310868685,"T=5"
"385",1,"T=5"
"386",1,"T=5"
"387",1,"T=5"
"388",1.75643213501158,"T=5"
"389",1.81977624130252,"T=5"
"390",1,"T=5"
"391",1,"T=5"
"392",1.82446259500253,"T=5"
"393",1.79084229020809,"T=5"
"394",1,"T=5"
"395",1,"T=5"
"396",1,"T=5"
"397",1.78314616449287,"T=5"
"398",1.7396470972901,"T=5"
"399",1.7464877608938,"T=5"
"400",1.7460625380293,"T=5"
"401",1.7411888843133,"T=5"
"402",1.81706968247179,"T=5"
"403",1.78497976151689,"T=5"
"404",1.77249872758748,"T=5"
"405",1.76542436934557,"T=5"
"406",1,"T=5"
"407",1.79102423299189,"T=5"
"408",1.74787525650163,"T=5"
"409",1.7562359781118,"T=5"
"410",1,"T=5"
"411",1.86579932537347,"T=5"
"412",1,"T=5"
"413",1,"T=5"
"414",1,"T=5"
"415",1.82250240908983,"T=5"
"416",1,"T=5"
"417",1,"T=5"
"418",1,"T=5"
"419",1.80538770225955,"T=5"
"420",1,"T=5"
"421",1.73355287038171,"T=5"
"422",1,"T=5"
"423",1,"T=5"
"424",1.74413498429038,"T=5"
"425",1.7522994331561,"T=5"
"426",1.7755741394416,"T=5"
"427",1.75471329331363,"T=5"
"428",1.74584879606878,"T=5"
"429",1.7875887806123,"T=5"
"430",1,"T=5"
"431",1,"T=5"
"432",1,"T=5"
"433",1.87854595798634,"T=5"
"434",1.74687882908689,"T=5"
"435",1,"T=5"
"436",1.81580058991647,"T=5"
"437",1.77010514489777,"T=5"
"438",1.78444359095002,"T=5"
"439",1,"T=5"
"440",1.76531263616037,"T=5"
"441",1.77016686352689,"T=5"
"442",1,"T=5"
"443",1.86083952288935,"T=5"
"444",1.7556362736933,"T=5"
"445",1.79032616339473,"T=5"
"446",1,"T=5"
"447",1.82390817567833,"T=5"
"448",1.73395073856931,"T=5"
"449",1.74396369393407,"T=5"
"450",1.78182568240004,"T=5"
"451",1.77973728774393,"T=5"
"452",1.73622254874533,"T=5"
"453",1,"T=5"
"454",1.77020479975771,"T=5"
"455",1.73272339972912,"T=5"
"456",1.82057869174979,"T=5"
"457",1.75396523952008,"T=5"
"458",1,"T=5"
"459",1.75171044369692,"T=5"
"460",1,"T=5"
"461",1,"T=5"
"462",1.7759525728762,"T=5"
"463",1.77043904872523,"T=5"
"464",1.79291828714337,"T=5"
"465",1,"T=5"
"466",1,"T=5"
"467",1.77561079148695,"T=5"
"468",1.82161563080103,"T=5"
"469",1.73220216713163,"T=5"
"470",1.77007054385056,"T=5"
"471",1.74608131948246,"T=5"
"472",1,"T=5"
"473",1.74362921296584,"T=5"
"474",1,"T=5"
"475",1,"T=5"
"476",1,"T=5"
"477",1,"T=5"
"478",1.79097654704914,"T=5"
"479",1,"T=5"
"480",1.77749932107424,"T=5"
"481",1.77953861569159,"T=5"
"482",1.73447030954521,"T=5"
"483",1,"T=5"
"484",1,"T=5"
"485",1,"T=5"
"486",1,"T=5"
"487",1.81615326905916,"T=5"
"488",1.76987044276588,"T=5"
"489",1,"T=5"
"490",1.78034262945414,"T=5"
"491",1.76381045418738,"T=5"
"492",1.77286604973479,"T=5"
"493",1,"T=5"
"494",1.75357612532677,"T=5"
"495",1.74939026260646,"T=5"
"496",1.76720766029877,"T=5"
"497",1.75665304462581,"T=5"
"498",1.74998962229071,"T=5"
"499",1.74149742006848,"T=5"
"500",1.82116037859448,"T=5"
"501",1,"T=5"
"502",1.79336890513025,"T=5"
"503",1.74679365946415,"T=5"
"504",1.76002192730842,"T=5"
"505",1.77835280405561,"T=5"
"506",1.81887157998854,"T=5"
"507",1.82225739891592,"T=5"
"508",1.76328348918323,"T=5"
"509",1.73390342617049,"T=5"
"510",1.73348422431252,"T=5"
"511",1,"T=5"
"512",1.75261643416666,"T=5"
"513",1,"T=5"
"514",1.75882455313126,"T=5"
"515",1,"T=5"
"516",1.83917886603252,"T=5"
"517",1.81547697673007,"T=5"
"518",1,"T=5"
"519",1.75226199732803,"T=5"
"520",1.7559896011603,"T=5"
"521",1.84030066794695,"T=5"
"522",1.74542915577783,"T=5"
"523",1.7450465693749,"T=5"
"524",1,"T=5"
"525",1,"T=5"
"526",1,"T=5"
"527",1.75813046087009,"T=5"
"528",1.79570665894068,"T=5"
"529",1,"T=5"
"530",1.77475992182657,"T=5"
"531",1,"T=5"
"532",1.80599761019216,"T=5"
"533",1.82453482311285,"T=5"
"534",1.78091929005091,"T=5"
"535",1.78283471088754,"T=5"
"536",1.79532622503606,"T=5"
"537",1,"T=5"
"538",1,"T=5"
"539",1.78474432268003,"T=5"
"540",1.76238265765722,"T=5"
"541",1,"T=5"
"542",1.74617315590224,"T=5"
"543",1.76328838695565,"T=5"
"544",1,"T=5"
"545",1.84868557091807,"T=5"
"546",1,"T=5"
"547",1,"T=5"
"548",1.75925600567385,"T=5"
"549",1.78012782432633,"T=5"
"550",1.75495534857246,"T=5"
"551",1.83627328205083,"T=5"
"552",1,"T=5"
"553",1.81580427096745,"T=5"
"554",1.75514662440738,"T=5"
"555",1.81997498311063,"T=5"
"556",1,"T=5"
"557",1.74410457394976,"T=5"
"558",1,"T=5"
"559",1.76686169477909,"T=5"
"560",1,"T=5"
"561",1,"T=5"
"562",1.7881751402089,"T=5"
"563",1,"T=5"
"564",1.81814416272207,"T=5"
"565",1.76903540528474,"T=5"
"566",1,"T=5"
"567",1.74652200094841,"T=5"
"568",1,"T=5"
"569",1.78773192242132,"T=5"
"570",1.77563929407406,"T=5"
"571",1.74471297268403,"T=5"
"572",1.85771901056414,"T=5"
"573",1.81756793191377,"T=5"
"574",1.78208078692782,"T=5"
"575",1.74600576061141,"T=5"
"576",1,"T=5"
"577",1.77026316649285,"T=5"
"578",1.81725215172804,"T=5"
"579",1.76111983275094,"T=5"
"580",1.75333955316476,"T=5"
"581",1.74424616211594,"T=5"
"582",1.76685900749494,"T=5"
"583",1,"T=5"
"584",1.82489089066231,"T=5"
"585",1.73938705633029,"T=5"
"586",1,"T=5"
"587",1,"T=5"
"588",1.82971328874458,"T=5"
"589",1.76418794897892,"T=5"
"590",1.76914149210846,"T=5"
"591",1,"T=5"
"592",1.77818452871388,"T=5"
"593",1.74169763685907,"T=5"
"594",1.78320407262978,"T=5"
"595",1,"T=5"
"596",1,"T=5"
"597",1,"T=5"
"598",1.77482270143137,"T=5"
"599",1,"T=5"
"600",1.76919911227557,"T=5"
"601",1.74402961466886,"T=5"
"602",1,"T=5"
"603",1,"T=5"
"604",1,"T=5"
"605",1.78305542905338,"T=5"
"606",1.76617380960242,"T=5"
"607",1.73568714393227,"T=5"
"608",1,"T=5"
"609",1,"T=5"
"610",1.75070916821219,"T=5"
"611",1.75608165916266,"T=5"
"612",1.73244786739181,"T=5"
"613",1,"T=5"
"614",1,"T=5"
"615",1.81883609070816,"T=5"
"616",1.81498259078134,"T=5"
"617",1.8168149416119,"T=5"
"618",1,"T=5"
"619",1,"T=5"
"620",1.77740695682966,"T=5"
"621",1.82217409303026,"T=5"
"622",1.84125827202509,"T=5"
"623",1,"T=5"
"624",1,"T=5"
"625",1.74938255057959,"T=5"
"626",1.77902402296039,"T=5"
"627",1,"T=5"
"628",1.75393982709008,"T=5"
"629",1,"T=5"
"630",1.75534394676809,"T=5"
"631",1.87870935345156,"T=5"
"632",1.75571224174978,"T=5"
"633",1,"T=5"
"634",1.79337970092674,"T=5"
"635",1,"T=5"
"636",1,"T=5"
"637",1.76350597987171,"T=5"
"638",1,"T=5"
"639",1.79220606744413,"T=5"
"640",1.74732745885285,"T=5"
"641",1.75896137685476,"T=5"
"642",1,"T=5"
"643",1,"T=5"
"644",1,"T=5"
"645",1,"T=5"
"646",1,"T=5"
"647",1.7895253922258,"T=5"
"648",1.80107661651651,"T=5"
"649",1,"T=5"
"650",1.79787984886948,"T=5"
"651",1,"T=5"
"652",1.74840445682751,"T=5"
"653",1.80778713764371,"T=5"
"654",1.78011674026724,"T=5"
"655",1.80239513970449,"T=5"
"656",1,"T=5"
"657",1.74780164525136,"T=5"
"658",1,"T=5"
"659",1,"T=5"
"660",1.82781320145889,"T=5"
"661",1,"T=5"
"662",1.75199065073228,"T=5"
"663",1.84430299443277,"T=5"
"664",1.78946675230567,"T=5"
"665",1.7358810392728,"T=5"
"666",1.81097696617932,"T=5"
"667",1,"T=5"
"668",1.80144928082778,"T=5"
"669",1.81934423030753,"T=5"
"670",1,"T=5"
"671",1,"T=5"
"672",1.81069540931064,"T=5"
"673",1.76513705636015,"T=5"
"674",1.74698608574339,"T=5"
"675",1.73717985754519,"T=5"
"676",1.87202248984883,"T=5"
"677",1.79780583618699,"T=5"
"678",1.76857204932211,"T=5"
"679",1.77893604079078,"T=5"
"680",1.79783685270643,"T=5"
"681",1,"T=5"
"682",1,"T=5"
"683",1.76673349877462,"T=5"
"684",1.79483425856702,"T=5"
"685",1.75739403201984,"T=5"
"686",1.7449804434649,"T=5"
"687",1,"T=5"
"688",1.7432117296081,"T=5"
"689",1.75686602486201,"T=5"
"690",1.81786469518749,"T=5"
"691",1.76239610579345,"T=5"
"692",1.78067755763553,"T=5"
"693",1.78102561949656,"T=5"
"694",1.79418448157433,"T=5"
"695",1.7662109202076,"T=5"
"696",1,"T=5"
"697",1,"T=5"
"698",1,"T=5"
"699",1.74459621547315,"T=5"
"700",1,"T=5"
"701",1.7843678762141,"T=5"
"702",1.77130805278089,"T=5"
"703",1.75167785475786,"T=5"
"704",1.8429109730938,"T=5"
"705",1.73632795272794,"T=5"
"706",1,"T=5"
"707",1.81748823654182,"T=5"
"708",1,"T=5"
"709",1.77392385289566,"T=5"
"710",1,"T=5"
"711",1.77925390962239,"T=5"
"712",1,"T=5"
"713",1.81852453045027,"T=5"
"714",1.76232605155989,"T=5"
"715",1.77446368444226,"T=5"
"716",1.74471740418044,"T=5"
"717",1.80540629189074,"T=5"
"718",1,"T=5"
"719",1.89126380807025,"T=5"
"720",1,"T=5"
"721",1,"T=5"
"722",1.74952839942139,"T=5"
"723",1,"T=5"
"724",1,"T=5"
"725",1.75136202214777,"T=5"
"726",1.80385909336624,"T=5"
"727",1.82899959591171,"T=5"
"728",1,"T=5"
"729",1.79862683838733,"T=5"
"730",1.75203552628652,"T=5"
"731",1.74897006550285,"T=5"
"732",1,"T=5"
"733",1,"T=5"
"734",1,"T=5"
"735",1.73227238664703,"T=5"
"736",1.8491693992451,"T=5"
"737",1.80736818656011,"T=5"
"738",1.74468803926285,"T=5"
"739",1,"T=5"
"740",1,"T=5"
"741",1.79007689810809,"T=5"
"742",1.77889144939614,"T=5"
"743",1.80105403455735,"T=5"
"744",1.75252819839383,"T=5"
"745",1.75858062790871,"T=5"
"746",1.77678160538678,"T=5"
"747",1.80258587097519,"T=5"
"748",1,"T=5"
"749",1,"T=5"
"750",1.78360691405174,"T=5"
"751",1.7762476193733,"T=5"
"752",1.78801871841077,"T=5"
"753",1,"T=5"
"754",1.84388685453808,"T=5"
"755",1,"T=5"
"756",1.81547102171251,"T=5"
"757",1.80584657982028,"T=5"
"758",1,"T=5"
"759",1.75490411263618,"T=5"
"760",1,"T=5"
"761",1.76039962566245,"T=5"
"762",1,"T=5"
"763",1.76401801600024,"T=5"
"764",1.786487079466,"T=5"
"765",1.79841323827633,"T=5"
"766",1.78354805047248,"T=5"
"767",1.78984483242935,"T=5"
"768",1,"T=5"
"769",1.75475624334418,"T=5"
"770",1,"T=5"
"771",1.75185538890764,"T=5"
"772",1.86744551090555,"T=5"
"773",1.7435484806415,"T=5"
"774",1.82715361407854,"T=5"
"775",1.76237053377637,"T=5"
"776",1,"T=5"
"777",1,"T=5"
"778",1,"T=5"
"779",1.73332949135796,"T=5"
"780",1.77497964849651,"T=5"
"781",1,"T=5"
"782",1.74896951775175,"T=5"
"783",1.75329793068438,"T=5"
"784",1.73336567604912,"T=5"
"785",1.74205025752457,"T=5"
"786",1,"T=5"
"787",1,"T=5"
"788",1,"T=5"
"789",1.76910410858965,"T=5"
"790",1.78902013677052,"T=5"
"791",1,"T=5"
"792",1.77531590621647,"T=5"
"793",1.74499328587351,"T=5"
"794",1,"T=5"
"795",1.76781743227157,"T=5"
"796",1,"T=5"
"797",1,"T=5"
"798",1,"T=5"
"799",1.85164932766526,"T=5"
"800",1,"T=5"
"801",1.74284116632292,"T=5"
"802",1.77215093258467,"T=5"
"803",1,"T=5"
"804",1.80139120358877,"T=5"
"805",1,"T=5"
"806",1,"T=5"
"807",1.83748455110363,"T=5"
"808",1.83681026126293,"T=5"
"809",1.77440941604851,"T=5"
"810",1,"T=5"
"811",1.85371513114804,"T=5"
"812",1,"T=5"
"813",1.76930095942967,"T=5"
"814",1.7515585083995,"T=5"
"815",1,"T=5"
"816",1.73374767831644,"T=5"
"817",1,"T=5"
"818",1,"T=5"
"819",1.7840298253682,"T=5"
"820",1.79387583328723,"T=5"
"821",1.81242505847736,"T=5"
"822",1.78414741829126,"T=5"
"823",1,"T=5"
"824",1,"T=5"
"825",1,"T=5"
"826",1.77140428964514,"T=5"
"827",1.78255561434465,"T=5"
"828",1.74671193254939,"T=5"
"829",1,"T=5"
"830",1.83195837575552,"T=5"
"831",1.73421242804975,"T=5"
"832",1,"T=5"
"833",1,"T=5"
"834",1,"T=5"
"835",1,"T=5"
"836",1.77796760686008,"T=5"
"837",1,"T=5"
"838",1.77815250852498,"T=5"
"839",1.7569130720365,"T=5"
"840",1.75739514314555,"T=5"
"841",1.75690080896415,"T=5"
"842",1.80775170191515,"T=5"
"843",1.78770750429167,"T=5"
"844",1,"T=5"
"845",1.74782486909627,"T=5"
"846",1.78558084976172,"T=5"
"847",1,"T=5"
"848",1.86944217746563,"T=5"
"849",1.74392610075752,"T=5"
"850",1,"T=5"
"851",1.78329256332476,"T=5"
"852",1.78695162882633,"T=5"
"853",1.73263164541335,"T=5"
"854",1,"T=5"
"855",1,"T=5"
"856",1,"T=5"
"857",1,"T=5"
"858",1.79016077504372,"T=5"
"859",1.81051033287069,"T=5"
"860",1.77319627291305,"T=5"
"861",1.79366130686362,"T=5"
"862",1,"T=5"
"863",1,"T=5"
"864",1.82758262267218,"T=5"
"865",1.74294314699427,"T=5"
"866",1,"T=5"
"867",1,"T=5"
"868",1.77782010633585,"T=5"
"869",1.74998815216682,"T=5"
"870",1.77795569751066,"T=5"
"871",1,"T=5"
"872",1.80566657199492,"T=5"
"873",1.92704204831305,"T=5"
"874",1.77689587438026,"T=5"
"875",1.73758078336829,"T=5"
"876",1,"T=5"
"877",1.75785079309087,"T=5"
"878",1.82651588146825,"T=5"
"879",1,"T=5"
"880",1,"T=5"
"881",1.75109473434923,"T=5"
"882",1.76511645900999,"T=5"
"883",1.78859113497607,"T=5"
"884",1.76268408278612,"T=5"
"885",1,"T=5"
"886",1,"T=5"
"887",1.74036767411711,"T=5"
"888",1.74307637484343,"T=5"
"889",1,"T=5"
"890",1.8658827800407,"T=5"
"891",1.76148961883961,"T=5"
"892",1.75473407200371,"T=5"
"893",1.82842593949165,"T=5"
"894",1.740665491598,"T=5"
"895",1.85060204023668,"T=5"
"896",1,"T=5"
"897",1.80282550398925,"T=5"
"898",1,"T=5"
"899",1.83945163142058,"T=5"
"900",1,"T=5"
"901",1,"T=5"
"902",1.7816097451892,"T=5"
"903",1.73565481876846,"T=5"
"904",1.8109976184463,"T=5"
"905",1.76700667061235,"T=5"
"906",1.84342383178979,"T=5"
"907",1.76450988435282,"T=5"
"908",1.77261771303396,"T=5"
"909",1.76937278763907,"T=5"
"910",1.7628957453387,"T=5"
"911",1.81358701882128,"T=5"
"912",1.7436971188498,"T=5"
"913",1.74950142796602,"T=5"
"914",1.7441614586849,"T=5"
"915",1.78988768309089,"T=5"
"916",1,"T=5"
"917",1.77500062510665,"T=5"
"918",1.78747124781275,"T=5"
"919",1,"T=5"
"920",1,"T=5"
"921",1,"T=5"
"922",1.76538900045877,"T=5"
"923",1.77380243943899,"T=5"
"924",1,"T=5"
"925",1,"T=5"
"926",1,"T=5"
"927",1.76341529239074,"T=5"
"928",1.79190648300386,"T=5"
"929",1,"T=5"
"930",1,"T=5"
"931",1.75629816172158,"T=5"
"932",1.73930498832953,"T=5"
"933",1,"T=5"
"934",1.84541967422659,"T=5"
"935",1,"T=5"
"936",1,"T=5"
"937",1,"T=5"
"938",1.74831419500673,"T=5"
"939",1,"T=5"
"940",1.73480131093095,"T=5"
"941",1.73982824449819,"T=5"
"942",1.74407741829947,"T=5"
"943",1.73884184218807,"T=5"
"944",1,"T=5"
"945",1.85345876186371,"T=5"
"946",1.74168607618166,"T=5"
"947",1.76159691307694,"T=5"
